timestamp,real,prediccion
2024-12-09 17:00:00+00:00,-0.0037473907212146,-0.015020748369127536
2024-12-09 18:00:00+00:00,-0.0030604988362653,-0.015159148700721823
2024-12-09 19:00:00+00:00,0.0017421157301257,-0.014335938533039484
2024-12-09 20:00:00+00:00,0.0121458559200574,-0.014371212712886753
2024-12-09 21:00:00+00:00,0.0058588241080199,-0.014001605946630226
2024-12-09 22:00:00+00:00,0.006448078985405,-0.014859508194510346
2024-12-09 23:00:00+00:00,0.0050877619634818,-0.014067190365342321
2024-12-10 00:00:00+00:00,-0.0069829592528537,-0.01390587505970964
2024-12-10 01:00:00+00:00,-0.0024575348563112,-0.01375877135011573
2024-12-10 02:00:00+00:00,0.0111130630892545,-0.014635679123769155
2024-12-10 03:00:00+00:00,-0.013461878654479,-0.014538058209979816
2024-12-10 04:00:00+00:00,-0.0074981671378087,-0.01473413986387198
2024-12-10 05:00:00+00:00,-0.0251018083556228,-0.013671191545543044
2024-12-10 06:00:00+00:00,-0.0244465567906493,-0.013247947772295038
2024-12-10 07:00:00+00:00,-0.0133512700450645,-0.014159584704368431
2024-12-10 08:00:00+00:00,-0.0095409866304966,-0.014251324811112482
2024-12-10 09:00:00+00:00,-0.0063829609208793,-0.015085857646932897
2024-12-10 10:00:00+00:00,-0.0076615074645868,-0.014622236048068452
2024-12-10 11:00:00+00:00,-0.0119023085998264,-0.015305259105844949
2024-12-10 12:00:00+00:00,-0.0077779424497315,-0.01530361099977422
2024-12-10 13:00:00+00:00,-0.0201320872295644,-0.014938868513702325
2024-12-10 14:00:00+00:00,-0.0059348358841091,-0.014376249362354541
2024-12-10 15:00:00+00:00,0.0180734688535411,-0.014250076071503033
2024-12-10 16:00:00+00:00,0.0129142415492543,-0.013956434542830427
2024-12-10 17:00:00+00:00,0.0310093792263595,-0.014451091678841638
2024-12-10 18:00:00+00:00,0.0265553552837714,-0.01460871557097508
2024-12-10 19:00:00+00:00,0.0158551753574795,-0.013989877629718463
2024-12-10 20:00:00+00:00,0.0171266252745393,-0.0139864781264925
2024-12-10 21:00:00+00:00,0.011592565506206,-0.01357721389516783
2024-12-10 22:00:00+00:00,0.0130825249440238,-0.014128353052403373
2024-12-10 23:00:00+00:00,0.0166796007254342,-0.01342587938025899
2024-12-11 00:00:00+00:00,0.019175822049076,-0.013314733358327635
2024-12-11 01:00:00+00:00,0.030310165307347,-0.012972503163091873
2024-12-11 02:00:00+00:00,0.0238737219635735,-0.013738232777362627
2024-12-11 03:00:00+00:00,0.0313154456848634,-0.013852041087445154
2024-12-11 04:00:00+00:00,0.0311978690577976,-0.014011068141003597
2024-12-11 05:00:00+00:00,0.0235611272921468,-0.013657674802913645
2024-12-11 06:00:00+00:00,0.0285105048744748,-0.013630724358010724
2024-12-11 07:00:00+00:00,0.0378115806988539,-0.01429427592214013
2024-12-11 08:00:00+00:00,0.0325297936268991,-0.014194313897977094
2024-12-11 09:00:00+00:00,0.0360069934611874,-0.014335015716750903
2024-12-11 10:00:00+00:00,0.0308141581029129,-0.013646549944899602
2024-12-11 11:00:00+00:00,0.029268085709118,-0.014347228685055015
2024-12-11 12:00:00+00:00,0.0254333733252893,-0.014442731333314598
2024-12-11 13:00:00+00:00,0.0182030061417092,-0.015124198687519113
2024-12-11 14:00:00+00:00,0.0222291624123796,-0.014240994414531328
2024-12-11 15:00:00+00:00,0.0057833997613116,-0.014136139903906884
2024-12-11 16:00:00+00:00,0.0007337764569889,-0.013994147698665239
2024-12-11 17:00:00+00:00,0.0083295602134958,-0.014485599661345662
2024-12-11 18:00:00+00:00,0.001695974531215,-0.014642413642263253
2024-12-11 19:00:00+00:00,-0.0065929404603614,-0.014014963377764847
2024-12-11 20:00:00+00:00,-0.0039956694562352,-0.01401319367737625
2024-12-11 21:00:00+00:00,-0.0076902195428837,-0.013605600680461334
2024-12-11 22:00:00+00:00,-0.006678681006986,-0.014169667127531722
2024-12-11 23:00:00+00:00,-0.0087988889734775,-0.013463407352817841
2024-12-12 00:00:00+00:00,0.0004771892023151,-0.0133501471583486
2024-12-12 01:00:00+00:00,0.0033270405712359,-0.013016139771120011
2024-12-12 02:00:00+00:00,-0.001296951041299,-0.01378655453436897
2024-12-12 03:00:00+00:00,0.0072308356976894,-0.013891453028888908
2024-12-12 04:00:00+00:00,0.0078882266183403,-0.014052041597051049
2024-12-12 05:00:00+00:00,0.0091637210716072,-0.0136687469777053
2024-12-12 06:00:00+00:00,0.0020620963747188,-0.013625096377635329
2024-12-12 07:00:00+00:00,-0.0099344480408336,-0.014299102481199229
2024-12-12 08:00:00+00:00,-0.0096371285862401,-0.01420721895637815
2024-12-12 09:00:00+00:00,-0.0102096574716681,-0.014377159434904183
2024-12-12 10:00:00+00:00,-0.001221798510124,-0.013698168797653865
2024-12-12 11:00:00+00:00,-0.0027043798675959,-0.014398103511570857
2024-12-12 12:00:00+00:00,-0.0079760559523235,-0.014489512140143723
2024-12-12 13:00:00+00:00,-0.0156539742795199,-0.015126891275805271
2024-12-12 14:00:00+00:00,-0.0220185784015538,-0.014257196746621705
2024-12-12 15:00:00+00:00,-0.020726622456255,-0.01415144384352906
2024-12-12 16:00:00+00:00,-0.0149310099033465,-0.014003061000142172
2024-12-12 17:00:00+00:00,-0.0167035617180813,-0.014494648031694257
2024-12-12 18:00:00+00:00,-0.0114608511154587,-0.014651496142995176
2024-12-12 19:00:00+00:00,0.0060426460546569,-0.014024408809502361
2024-12-12 20:00:00+00:00,0.0019251386461186,-0.014022570427764334
